id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,captions,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
oMyCKvynGZ4,We Paid for a Free Children's Hospital,"This video is sponsored by My Talking Tom 2 (Outfit7 Limited), who helped fund this incredible charitable project. #ad Download #MyTalkingTom2 now for FREE, and claim the limited-edition MrBeast outfit📱👉https://o7n.co/mtt2-x-mrbeast

CURE International Children's Hospitals provides free life changing surgeries to disadvantaged children around the world.  Let's show them some appreciation for all they do. Click the Donate button or visit them to donate directly. https://mrbeast.cure.org/ 

Filmed and Edited by: Dan Mace (@DanMace )

Follow us so we can help more people together:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/donate
Tiktok: https://www.tiktok.com/@beastphilanthropy
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/Beast-Philanthropy-112268218256173

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation. #sponsored",2023-07-30T15:30:13Z,,22,en,en-US,https://i.ytimg.com/vi/oMyCKvynGZ4/default.jpg,https://i.ytimg.com/vi/oMyCKvynGZ4/hqdefault.jpg,PT5M13S,33261084,836575,20427,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
18xB7LFRv6E,We Brought Water To Kenya,"A lot of people are asking how the bikes will get charged. The givepower solar plant charges all the bikes for free.

As part of this video, our amazing sponsor Lectric e-Bikes (https://lectricebikes.com/)  has donated a thousand brand new electric bikes for us to give away. So if you, or someone you know is struggling because of lack of reliable transportation, please follow the instructions below to enter for a chance to get one completely free.  #sponsored 

This giveaway is limited to people living in the continental USA. We love our international audience but shipping electric bikes around the world turns out to be really, really complicated. 

The entry form, including all terms and conditions, can be found here:
https://lectricebikes.com/pages/beast-philanthropy-ebike-nomination

Lectric has been an incredible partner and have supported most of the work we've done this year. Please show them tons of love and appreciation here:
https://m.facebook.com/lectricebikes
https://www.instagram.com/lectricebikes/
https://www.tiktok.com/@lectricebikes

Thank you to https://givepower.org/ for everything you did to help us in Kenya and Haiti.

Filmed and Edited by: Dan Mace (@DanMace )

Follow us for a limited time BOGO on karma:
Instagram: https://www.instagram.com/beastphilanthropy/
Website: https://www.beastphilanthropy.org/don... 
Tiktok: https://www.tiktok.com/@beastphilanthropy
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/Beast-Philanthropy-112268218256173

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

ENTRY REQUIREMENTS:
Must be 18 years or older to win.
Must be a legal resident living in the continental United States (excluding territories and Hawaii) (the eBikes cannot ship internationally.)
Must agree to comply at own expense with any license, insurance, or other costs that may be incurred.
Must agree to additional terms and conditions which can be found at: https://lectricebikes.com/pages/beast-philanthropy-ebike-nomination

NO PURCHASE, DONATION, OR PAYMENT OF ANY KIND IS NECESSARY TO ENTER OR WIN.  A PURCHASE, DONATION, OR PAYMENT WILL NOT INCREASE YOUR CHANCES OF WINNING. Void where prohibited by law and outside the United States. Subject to all federal, state, and local laws, regulations, and ordinances. Entries will be accepted beginning on July 9, 2023 at 9:00 a.m. ET and end on October 31st, 2023 at 11:59 p.m. ET or when all bikes have been allocated (the “Entry Period”).

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2023-07-09T13:00:02Z,,22,en,en-US,https://i.ytimg.com/vi/18xB7LFRv6E/default.jpg,https://i.ytimg.com/vi/18xB7LFRv6E/hqdefault.jpg,PT4M29S,32603664,968499,21122,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
xi8A6qQbZ18,We Powered a Remote Island,"Lectric eBikes sponsored yet another video, enabling us once again to make the world a better place.  This incredible company is committed to giving back in a big way. Go support them, so they can continue to support the work we do. https://lectricebikes.com/ #sponsored 

Also, this project would not have been possible without huge contributions from these two amazing organizations:
https://betterearth.solar/
https://givepower.org/ 

Filmed and Edited by: Dan Mace ( https://www.youtube.com/@DanMace)

Follow us for a limited time BOGO on karma:
Instagram: https://www.instagram.com/beastphilanthropy/ 
Website: https://www.beastphilanthropy.org/donate/ 
Tiktok: https://www.tiktok.com/@beastphilanthropy
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/Beast-Philanthropy-112268218256173 

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2023-06-11T16:00:44Z,,22,en,en-US,https://i.ytimg.com/vi/xi8A6qQbZ18/default.jpg,https://i.ytimg.com/vi/xi8A6qQbZ18/hqdefault.jpg,PT5M38S,37960259,1290370,19317,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
l5PvwYZQtT8,We Helped 2000 People Get New Legs,"Massive Shoutout to Battle Run for sponsoring this video so we could help so many people together! Please show some love and download their game here. https://gamehive.sng.link/Dzh1f/wcpz?_smtype=3  #sponsored 

We also want to thank the whole team at https://www.exceed-worldwide.org/. These incredible people  have been helping amputees for free for 30 years. Please click the Donate button next to the video to help us help them continue this life changing work. 100% of your donation will go to Exceed, or you can donate directly here https://www.exceed-worldwide.org/make-a-donation. 

Follow us for extra karma:
Instagram: https://www.instagram.com/beastphilanthropy/ 
Website: https://www.beastphilanthropy.org/donate/ 
Tiktok: https://www.tiktok.com/@beastphilanthropy
Twitter: https://twitter.com/BeastPhilanthr 
Facebook: ​​https://www.facebook.com/Beast-Philanthropy-112268218256173 

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

FILMED and EDITED BY:  Dan Mace 
( https://www.youtube.com/@DanMace)

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2023-05-07T15:32:24Z,,22,en,en-US,https://i.ytimg.com/vi/l5PvwYZQtT8/default.jpg,https://i.ytimg.com/vi/l5PvwYZQtT8/hqdefault.jpg,PT5M33S,33885137,1684811,37946,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
XrWhDx9Zblo,"I Gave Away $2,700,000 of Free Clothes","https://lectricebikes.com
Gigantic shout out to Lectric eBikes for sponsoring this video and many other Beast Philanthropy projects! We are so grateful for their amazing, ongoing support all around the world. Please go show them lots of love. #sponsored 

We also want to thank our donors for their incredible generosity:
Champion:
https://www.champion.com/ IG: @champion

RidgeWallet:
https://ridge.com/ IG: @ridgewallet 

Shoutout to our additional donors:
DREAM, GeorgeNotFound Merchandise, Paul Cuffaro Brand, Emilstal, IT WAS WALPOLE

How you can help:
Help promote Hopi prosperity: http://www.beastphilanthropy.org/support-the-hopi-people/
100% of your donation goes to the Hopi Relief Fund. 
https://hopirelief.org/ IG: @hopirelief

We also want to acknowledge these outstanding organizations that helped us distribute all the the clothing:

Give India:
https://give.do/ IG: @give_india

Share At Door Step:
https://shareatdoorstep.com/ IG: @sadsindia

Clothes Box Foundation:
https://clothesboxfoundation.org/ IG: @clothesboxfoundation 

Boys and Girls Club of the Coastal Plain
https://www.bgccp.com/ IG: @bgc_coastalplain

Detroit Youth Association
https://www.miclubs.org/ FB: https://www.facebook.com/metrodetroityouthclubs

FILMED and EDITED by: Dan Mace 
( https://www.youtube.com/@DanMace)

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2023-04-18T18:00:10Z,,22,en,en-US,https://i.ytimg.com/vi/XrWhDx9Zblo/default.jpg,https://i.ytimg.com/vi/XrWhDx9Zblo/hqdefault.jpg,PT5M32S,18250382,856155,58026,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
3fKTFq-0_IY,"Giving 20,000 Shoes To Kids In Africa","Massive thanks to Lectric eBikes for sponsoring this video so we could give away 20,000 pairs of shoes. Lectric eBikes have come on board to help us create massive change around the world.  Give them a visit  and show them some love for being such incredible people. https://lectricebikes.com/


And a huge shoutout to our friend Yeezy Busta (https://www.youtube.com/@YeezyBusta) who sold part of his personal collection to pay for thousands more pairs of shoes for kids in need. Go check out the awesome video he just put up on his channel (https://www.youtube.com/watch?v=1HYFd5BKah4 ).

And finally, a very special thanks to Barefoot No More in South Africa. They are on a mission to bring school shoes to the hundreds of thousands of kids in South Africa who have none. Please consider supporting this awesome charity (https://www.barefootnomore.com/ ).


FILMED & EDITED BY by: Dan Mace 
( https://www.youtube.com/@DanMace)

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com


Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2023-03-08T19:25:32Z,,22,en,en-US,https://i.ytimg.com/vi/3fKTFq-0_IY/default.jpg,https://i.ytimg.com/vi/3fKTFq-0_IY/hqdefault.jpg,PT4M11S,25242390,1033405,25224,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
NHXFQSlXNa4,We Saved an Orphanage,"Huge shoutout to Lectric eBikes for sponsoring this video so we could rebuild the orphanage. Give them a visit here and show them some love for being amazing people. https://lectricebikes.com/

Please help us support Mama Rosie and the kids at the orphanage for years to come by clicking the donate button or donating on our website. https://www.beastphilanthropy.org/donate/

You can also buy some merch that was designed by the kids themselves. 100% of our profits from these sales will be used to support the ongoing operations of the orphanage. https://shopbeastphilanthropy.com/

Also, shoutout to Dan Mace for directing this video. Dan is an incredible film maker and has joined us as a part of the Beast Philanthropy family. Give him a subscribe. https://www.youtube.com/@DanMace

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2023-01-11T21:00:09Z,,22,en,en,https://i.ytimg.com/vi/NHXFQSlXNa4/default.jpg,https://i.ytimg.com/vi/NHXFQSlXNa4/hqdefault.jpg,PT5M6S,19777259,677707,18923,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
BNO6DjteidM,Rebuilding Homes for Tornado Survivors,"HUGE thank you to our sponsor Nord VPN. 100% of the sponsorship money is used to fund these projects around the world. 
🌏 Get exclusive NordVPN deal here ➵ https://NordVPN.com/beasthelps It’s risk free with Nord’s 30 day money-back guarantee!✌

This was a massive project that took a community of amazing people and organizations stepping up to help people they had never even met. We are proud to partner with the following:

https://www.lowes.com/. -  donation of cash and materials
https://arcb.com/ - free trucking to transport materials to Kentucky
https://www.oxblue.com/ - Construction and time-lapse cameras
https://spokesofhopesc.com/ - Construction management and volunteer coordination
https://www.180disasterrelief.com/ - Construction management and donation of furnishings
https://m25m.org/ - Donations of materials and groceries
https://disaster-rebuilders.org/ - Construction management, volunteer coordination, and general contractor.

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-12-30T21:24:40Z,,22,en,en,https://i.ytimg.com/vi/BNO6DjteidM/default.jpg,https://i.ytimg.com/vi/BNO6DjteidM/hqdefault.jpg,PT5M33S,10552420,407319,10758,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
ko26piY7LTo,We Flew Street Kids to the Soccer World Championship,"Human rights, human dignity, and opportunity all start with identity.  Help us secure an identity for One Million and One street-connected children by 2026!  
 

Thanks to Top Eleven: Be a Football Manager. #sponsored 
Download the game here: https://topeleven.onelink.me/topeleven/beastphilanthropy
 

Shop the Merch: https://shopbeastphilanthropy.com/product/scwc-black-hoodie-639c7af51dc1d/
 

Donate: https://donorbox.org/i-am-somebody-supporting-street-child-united 
 

Join the Movement: https://www.onemillionand.one/

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com
 

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-12-17T21:36:10Z,,22,en,en,https://i.ytimg.com/vi/ko26piY7LTo/default.jpg,https://i.ytimg.com/vi/ko26piY7LTo/hqdefault.jpg,PT4M37S,11692272,302816,10080,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
qDeeJukyuXY,"We Did 10,000 Random Acts of Kindness","It’s World Kindness Day today, and KIND Snacks provided us 100,000 KIND products to share with our community. This inspired us to do 10,000 acts of kindness in 48 hours. See how we did, and see how you can help us spread some kindness. https://www.kindsnacks.com/world-kindness-day #ad

Google.org has created a resource to help people searching for food support, or for ways to give back. http://g.co/findfoodsupport #googlepartner 

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.

#worldkindnessday",2022-11-13T21:00:21Z,,22,en,en-US,https://i.ytimg.com/vi/qDeeJukyuXY/default.jpg,https://i.ytimg.com/vi/qDeeJukyuXY/hqdefault.jpg,PT4M39S,7296277,348598,10325,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
STiUV6XXG4E,Giving School Supplies To The Poorest Schools In America,"Special thanks to our friends at Sun-Maid for helping us make the world a better place. 
https://www.sunmaid.com/

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-08-12T20:00:00Z,,22,en,en,https://i.ytimg.com/vi/STiUV6XXG4E/default.jpg,https://i.ytimg.com/vi/STiUV6XXG4E/hqdefault.jpg,PT5M7S,13008550,621178,23329,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
08wlrlPjWeE,We Built Houses for Homeless Families,"Download Monster Legends now and go get my monsters! https://monsterlegends.onelink.me/X4Sc/beastphilanthropy

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-07-28T22:46:51Z,,22,en,en,https://i.ytimg.com/vi/08wlrlPjWeE/default.jpg,https://i.ytimg.com/vi/08wlrlPjWeE/hqdefault.jpg,PT3M33S,17224031,696035,14446,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
7gYpJotNUEs,"We Gave $3,000,000 of Aid to Ukrainian Refugees!","Go to our sponsor https://betterhelp.com/beastphilanthropy for 10% off your first month of therapy with BetterHelp and get matched with a therapist who will listen and help.

Go to https://www.shopbeastphilanthropy.com to help support our project in Ukraine or donate at https://www.beastphilanthropy.org/ukraine-aid. 

100% of these funds will go directly to our mission of helping those affected by the war in Ukraine.

We couldn’t have pulled off this project without these partners in particular:
https://frontlineimpact.org
https://www.flexport.org

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-06-18T22:41:54Z,,22,en,en,https://i.ytimg.com/vi/7gYpJotNUEs/default.jpg,https://i.ytimg.com/vi/7gYpJotNUEs/hqdefault.jpg,PT3M51S,12858839,738767,80997,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
aSQUg-h8G4s,We Built Wells in Africa!,"Download Dragon City for free, collect all MrBeast Dragons and claim the special rewards: https://dragoncity.onelink.me/DDHl/BeastPhil

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer: This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-05-21T00:31:33Z,,22,en,en-US,https://i.ytimg.com/vi/aSQUg-h8G4s/default.jpg,https://i.ytimg.com/vi/aSQUg-h8G4s/hqdefault.jpg,PT4M50S,55396994,2041343,46859,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
KVKqOwN6uL0,Anything You Can Fit In The Circle I'll Donate To Charity,"This video is brought to you by ZipRecruiter — a job site that uses smart technology to help people discover their next great opportunity. Go to https://www.ziprecruiter.com/MrBeast to learn more.

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer:
This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-04-08T20:07:55Z,,22,en,en,https://i.ytimg.com/vi/KVKqOwN6uL0/default.jpg,https://i.ytimg.com/vi/KVKqOwN6uL0/hqdefault.jpg,PT5M30S,7411912,381997,7086,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
ASYnuZMXpxM,We Gave Away 1 Million Meals!,"The first 1,000 people to use this link or sign up with my code MRBEAST will get a 1 month free trial of Skillshare: https://skl.sh/mrbeast02221

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer:
This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-03-11T23:15:25Z,,22,en,en,https://i.ytimg.com/vi/ASYnuZMXpxM/default.jpg,https://i.ytimg.com/vi/ASYnuZMXpxM/hqdefault.jpg,PT4M53S,4699551,313432,8767,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
wJtTRfFSnbc,"Giving Away $400,000 in Merch with Dream!","DM us at https://www.instagram.com/beastphilanthropy/ to send your merch so we can give it to people in need!

I LOVE THESE PEOPLE FOR DONATING!
https://www.youtube.com/c/dream
https://www.youtube.com/c/GeorgeNotFound
https://www.youtube.com/c/Sapnap
https://www.youtube.com/c/YesTheory
https://www.youtube.com/c/Wendoverproductions
https://www.youtube.com/c/Middle8
https://www.youtube.com/c/CinemaWins
https://www.youtube.com/c/Welyn
https://www.youtube.com/c/ZachKingVine
https://www.youtube.com/c/RealLifeLore
https://www.youtube.com/c/ColinandSamir
https://www.youtube.com/channel/UCrYrcFGGs_nke1MggS8Jvqg

& thanks to Belk as well for giving the community so many clothes :)

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer:
This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-02-26T21:00:38Z,,22,en,en,https://i.ytimg.com/vi/wJtTRfFSnbc/default.jpg,https://i.ytimg.com/vi/wJtTRfFSnbc/hqdefault.jpg,PT4M22S,14045975,517159,15985,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
YnE8nAyu8HQ,You Changed This Family's Life!,"Head to https://www.beastphilanthropy.org/ to help us change the world!

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com

Beast Philanthropy Video Disclaimer:
This video was produced by Beast Philanthropy Productions, LLC, a North Carolina limited liability company. Any revenue generated for Beast Philanthropy Productions, LLC from this video will be donated to MrCharity, Inc. dba Beast Philanthropy, a North Carolina 501(c)(3) nonprofit corporation.",2022-01-12T21:10:29Z,,22,en,en-US,https://i.ytimg.com/vi/YnE8nAyu8HQ/default.jpg,https://i.ytimg.com/vi/YnE8nAyu8HQ/hqdefault.jpg,PT3M49S,7056689,401767,10452,public,,UCAiLfjNXkNv24uhpzUgPa6A,Beast Philanthropy,"100% of the profits from my ad revenue, merch sales, and sponsorships will go towards making the world a better place!",US,https://yt3.ggpht.com/GskFAiD8zDR_8ac8qF4DjPwAl4RBwFZEU4EOrX_iK9_YpocbmrAKXF7AlKGmgoJ_3u62YDVkbDc=s800-c-k-c0x00ffffff-no-rj,28500000,68
