video_id,transcript,transcript_type
r3J8UAg3KEY,oh I've always wanted to do this it's really difficult to be an education in 2024 specifically in higher education and the giant elephant in the room which is the emergence of generative AI into this space a highly disruptive technology and what that can and should do for the learning experience good to see you today thanks for coming glad to be here how important student writing is to any institution right now is Sky High we know at the student level that teaching a student how to do something requires that they access tools grammarly really wants to insert ourselves where possible into these conversations to help institutions bridge the gap from where they are to where they can be my institution decided to adopt grammarly for Education because we noticed that there were some deficits in student writing grammar facilitates in making sure that what the writer intends to convey is accurately conveyed in the papers this is such an exciting time for me because now now what I can focus on when the commas have been taken care of when the awkward wording has been fixed for my students I can focus on really why I wanted to do this job once they install grammarly it works across different platforms without having to toggle back and forth between different programs I know my students some pull it up for grammarly in the browsers and other like to go onto the web app with the dawn of AI and gener of text right now it's really changing the way that people work it's changing the way that our students experience the curriculum it's rethinking hundreds of years if not more of how we've been doing what we've been doing our students are able to use safe and responsible promps as well as being able to site when and how they use generative AI in their content creation our Partnerships within institutions allow institutions to turn these features on and off as they see fit AI is going to be everywhere and everything and if we don't give students access to those experiences while they're on our campus they're not going to be prepared for their Futures there's so much that students can be able to acheve aieve when they're able to have that just in time feedback everybody wants positive professional communication and grammarly helps us achieve that what new stuff are we going to see that we haven't imagined before that these tools are going to allow our students to do our students aren't just using these new tools they're the ones who are going to develop the next iteration of these tools too we've been a dedicated educational tool for over 15 years we've helped millions and millions of students not only through their collegiate experiences but soon thereafter as they landed into their professional Journeys the future is bright the Outlook is good thinking through what else is going to come next man that's just exciting stuff,unknown
RvjvIQxR6kU,data breaks is on a mission to democratize data and AI for businesses around the world making sure that our brand is professional and in the right voice and tone across the globe is the utmost importance to us grimmly gives me a peace of mind to know that everything will be okay traditionally in publishing you always have these lines of Defense before gets printed or gets published an email was just about to go out and there was some problems with it and we were like wow we can't send that out we need to have safeguards so we found grammarly and rolled it out across the whole company you build credibility with customers with a proper communication you may do 10 good things but one thing bad that happens not only your job is on the line but your entire credibility is on the line as a company using a tool like grammarly is extremely important here at data bricks we've got our own way of writing and our own way of doing things grammarly allows us to customize style guides it allows it to be data bricks grammar and it works for the whole company the Frontline team does all everything that comes out either verbally or through written communication has to be perfect and for that we rely on grammarly a lot grammarly is like second nature where I don't have to think about communication it follows me across every single app that I use I use it across email I use it across all the platforms it's always there it's always helping you it's invisible which is the best kind of tool it's taken a lot of the grunt work off of our plates and allowed us to focus on what we like to call the magic or the fun if grammarly was not in place the amount of time an engineer would be spending is probably 10 to 15% more time in resolving the cases makes a huge difference huge difference grammarly is essential to our work because we all need to operate at the highest quality with the right brand voice and tone I remember telling someone that if grammarly is pulled out of data braks for some reason I'm going to fight tooth and nail to get it back it's very difficult to imagine life without ramal the just allows us to scale in this way that we couldn't possibly have done without grammar Le data bricks and grammarly go hand inand we're helping data teams solve The World's Toughest problems and grammarly is helping people communicate through them we need grammarly for everything we do every [Music] day,unknown
ytHIpZ9gNC8,time is everyone's most precious resource the more time we can save people the more they can use their time to do the things that only they can do I'm Dan Kane I'm the CEO and co-founder of modmed formerly known as modernizing medicine modernizing medicine started 13 years ago to create efficiency and improve patient outcomes everybody uses the written word to communicate and so the clearer and more concise they can be saves them time and it saves the reader time because that information is getting across cleanly and that's where grammarly comes in it makes sure that everything we send is clean and concise that the structure of the paragraphs and the sentences Mak sense grammarly reassures the person who's authoring the content that the tone they intended to set is what the reader would receive our goal is to use technology in such a way that that we really save our doctors time and make them as efficient as possible my name is MI F I'm the vice president of engineering at madman part of the communication that goes back and forth internally might contain sensitive data so for us to know that GRL is able to handle that allows us to sleep better at night man I'm singing the Praises of G and that's because it's true modmed lives and breathes Innovation that's where we're all about I'm Adam riff Chief marketing officer at modmed I'm definitely a geni evangelist it's like an endless stream of innovation marketing has been one of the early adopters of gen we use it for things ranging from coding to first draft content social media it's a major tool for us the fact that it's integrated where communication happens it's integrated with my email client it's integrated with my slack client whether I'm on my desktop or I'm on my mobile phone because it sort of floats between applications it makes us more productive and makes our workflows a lot more efficient modernizing medicine uses technology to transform Healthcare we see grammarly as one of those essential Innovation tools that lets us do our other jobs better cutting down on what I would describe as sort of rot work we've cut that down from hours to minutes grammarly has certainly improved the quality of writing throughout modernizing medicine I couldn't imagine like without grammarly grammarly is an essential tool for a company that moves and innovates as fast as we do,unknown
8ol-qsvS22I,"- Good morning! (laptops slam shut) IT, they got sucked
into emails again. - It's okay, we just
approved Grammarly for the whole company. It's AI, writes an
instant first draft, and works everywhere. ♪",unknown
9xJbaG_bOg0,"(staff chattering) - Ready for the big meeting? - I have to write
this project plan. - I just need to
reply to 40 emails. - [Narrator] Every day,
your team gets sucked into endless writing tasks, and every day, hours
disappear for everyone, except Pam. Hey, Pam. Because Pam uses Grammarly's AI to write in a few
clicks, not a few hours. It's one seamless
experience, everywhere. And it works for the
whole enterprise. That's why 70,000
teams trust Grammarly. - I was lost in the doc. - [Narrator] Grammarly
for Business. Easier said. Done.",unknown
qFcoQxer9cc,"- [Narrator] Your team
comes to work, gets started, and disappears
into 100 apps each with their own greedy little
text boxes. Except Pam. Because Pam uses Grammarly's
AI to write in a few clicks, not a few hours. And it works for
the whole enterprise. Welcome back, team.",unknown
mcYOCT_19o4,[Music] [Music] [Music] oh,unknown
4Q7ASUKnTm0,as somebody who speaks English as a second language grammarly would have been great help for my English class growing up because I would have been able to write more diverse sentences instead of just saying this is good this is bad strictly because plagiarism so I was able to cite sources consolidate my ideas oh I use grammarly all the way I passed everything because I'm grammarly for reversal here if I went back to school now I'd be so much better at managing my time I used to just like run myself into the ground and I was exhausted and cranky and just because schools back in session does not mean that you do not need to sleep classic one uh kiss keep it simple stupid you know make sure that um you know you know if you um I lost it I'm sorry,unknown
cecQCu9hKn0,oh God it was there to help me I think I would have had a much easier time with all my essays just really getting my ideas down faster fees about like like oh you're using a curly when you're not using curly one and like correcting it dude that has actually helped me so many times if grammarly was there to help me because my college experience would have been so much easier oh my goodness rest is okay it's good you deserve it don't take it so seriously work hard and play hard people put too much emphasis on studying I think everybody should just like relax more you know if grammarly had helped me with my college experience I probably would have stayed out of trouble,unknown
7IbSJgvgyV4,you can't spell email without AI right yeah anyone I'm Zach here to show you how to blaze through your emails using Ai and grammarly go first things first make sure you have grammarly downloaded to get AI writing assistance directly where you write and subscribe to this channel for AI writing tips okay here we go step one summarize your emails if you're like me or any other human who emails you have an overflowing inbox and not enough time to get through it here I've got an email from a colleague nobody needs a whole paragraph like this to ask if you want to go to lunch but that's just the world we live in good news grammarly go uses AI to massively simplify the email process click this reply quickly button and immediately get a summary of the email saving time and keeping work flowing step two reply with AI grammarly go also gives us these suggested reply prompts sure I want to go to lunch so I'll click here and just like that I've got a thoughtful email reply drafted in seconds think about how you're going to speed through emails and spend your time instead on work that requires bigger thinking step 3 draft from scratch if you're drafting a fresh email AI can help you with a prompt the more specific the better Sam a recruiter reaching out to a candidate I'll type write an email asking a candidate if they're interested in grammarly look at that we just outsourced an annoying email to AI That's huge step 4 get your tone in the zone you can optimize your email's tone with a simple prompt we can highlight this section of the email click the grammarly go light bulb prompt sound friendly boom my tone is on point just like that there you have it with AI you can write better emails faster and with more confidence download grammarlygo today at grammarly.com to get that AI writing assistant on your emails your documents you name it thanks for watching now go right,unknown
ExJ9t_SuK7Y,a job description is like a magnet the stronger it is the more great candidates it's going to attract I'm Zach here to show you how you can improve your work using AI today we're talking about job descriptions making them more impactful doing them faster before we get started jump over to grammarly.com to make sure you have grimly downloaded to get AI writing assistance directly where you write and subscribe to this channel for more tips on AI writing step one draw candidates in with the opportunity a quick paragraph about the opportunity at the top of our description can romance candidates immediately AI can help us with this we're hiring for a product marketing manager at acmeco bikes you can see here some basic details about the opportunity that I've written out let's highlight these basic details click the grammarly go light bulb and prompt it to write a job description intro we click insert and we've got our intro if we want to tailor its tone we just select it again and prompt grammarly go with how we want it to sound okay we've got an engaging intro in under a minute off to a good start step two co-write the roles responsibilities for this demo I very intentionally chose the role of product marketing manager because a pmm's role is not obvious to everyone but AI can help us out let's ask grammarly go to make a list of responsibilities of a pmm I can insert this list into our responsibilities section and add or subtract items step 3 add some qualifications just like with our responsibilities we can prompt grammarly go with list five qualifications for a pmm there we go step four get ideas for improvement as with most documents I write I'm going to ask grammarly go to give me some ideas to improve this document let's prompt it with give me five ideas to improve this job description I can review the ideas decide if I like them decide if I want to apply them to the job description it's nice to know that AI can be my second pair of eyes for stuff like this and that's it in just a couple minutes with Just a Little Help from AI we created a compelling impactful job description that's going to bring great candidates through the door go to gremlin.com today to download grammarly go and get that AI writing assistance on any job description or any other document you're working on thanks for watching now go right thank you,unknown
FJY6T9b-PF4,whether it's for your business or for yourself social media is how we connect with our networks but posting with quality and consistency is hard just kidding because you have ai I'm Zach here to show you how you can use AI to improve your social media presence before we jump in make sure you have grammarly downloaded for AI writing assistance directly where you write and subscribe to this channel for more AI tips okay let's jump in Step One brainstorm post ideas sometimes the hardest part about posting to social media is figuring out exactly what you want to talk about but have no fear because AI can ideate on topics with you we're in LinkedIn here which apparently is the hot new place to be an influencer but feel free to apply this advice to your social media app of choice unsurprisingly I'm very into AI I'll click the grammarly go light bulb and immediately I see this suggested prompt generate ideas for a post I'll type in generative Ai and in a few seconds I have five different post ideas I can use now or in the future step two draft your post once we pick an idea we like we can use a prompt to draft a post about it let's say write a LinkedIn post about AI making communication faster and we've got our draft in no time step 3 enhance your tone and style with grammarly go we can choose the tone and style that match our brand highlight your text and click on the light bulb icon type in sound friendly or sound engaging whatever you want and AI helps us get to the tone we want step four add hashtags and emojis to get more eyeballs on our post first let's include some great hashtags adding hashtags is as simple as selecting our post clicking grammarly go and prompting yes you guessed it add hashtags same idea on a platform that's a little more Emoji friendly like Instagram we can prompt something like this think about how easy it will be to create consistent high quality posts especially if social media is part of your job in summary if you're not using AI for social media how do you have time to spare download grammarly go right now now at grammarly.com to get that AI writing assistance on your social media docs emails you name it thanks for watching now go right [Music],unknown
hWMGRs5WvzQ,a great cover letter can be the difference between getting an interview and getting ghosted I'm Zach here to show you how to write an amazing cover letter using AI before we get started make sure you have grammarly downloaded to get AI writing assistance directly where you write and like And subscribe to this channel for more AI writing tips alright let's jump in step one collect relevant info first things first open up a Google doc or a word doc wherever you're most comfortable now we're going to pull in four types of info to tailor your cover letter to the specific needs of the employer in this scenario let's say I'm applying to this product marketing role at grammarly this job post has our first three types of info job description responsibilities and qualifications I'll copy paste these into my doc the fourth type of info is you the unique stuff you bring to the table you can grab bullets from your resume or type your key points directly into this section that brings us to step two generate your first draft now that you've collected all this great info highlight your whole document and click this grammarly go light bulb in the text box here type write a cover letter and grammarly go hands you your first draft in seconds click insert and your rough notes are replaced by your first draft think about how much time we just save getting to a relevant detailed draft that means you spend less time writing more quality cover letters so you can land that dream job faster but we're not done step three get tone and length right good writing isn't just about being grammatically correct it's also about being effective and tone is a huge part of effective writing for my cover letters I like sounding confident to give my draft a confident polish I'll highlight it and click the grammarly go light bulb now I can either type in sound confident or I can simply click this suggested rewrite in grammarly go does the Rest by the way if we want to make our sections longer or shorter we can do the same thing we highlight and type in how we want to rewrite the section we just selected step 4 fact check and fill in gaps last step I'm going to give my cover letter a quick read to make sure that it's representing me accurately and compellingly if I see a line I don't like I just delete it if I want to feature more skills and experience I just add it and if a line feels a little off I can highlight it and improve it by clicking this pencil button and there you go we just created a personalized detailed compelling cover letter in just a couple minutes that kind of speed means I can knock out more quality applications in less time start using grammarly go today to take your cover letter writing to the next level thanks for watching now go right,unknown
0VUhTeBCO_M,are you tired of feeling like your voice isn't being heard in the workplace let's talk about some tips for effective communication one listen carefully pay attention understand their point of view and ask questions to clarify any confusion this shows that you care about their opinion two be clear and simple avoid using technical terms and jargon use easy to understand language and keep your message brief three choose the right way to communicate use email for more formal communication messaging for everyday communication and alignment and face-to-face or video calls for more complex discussions four use positive language focus on Solutions and possibilities not negative language this creates a more positive work environment five follow up after a conversation or meeting summarize key points and next steps in a follow-up message this avoids miscommunication and confusion remembering and actually using these tips will not only improve communication in the workplace but will also create a more productive and collaborative work environment,unknown
qri9oDd1ILU,we all know that communication is not a one-way Street it's a conversation which is why we built grammarly business to take the goodness of grammarly and bring it to organizations we do that with features that our customers use to collaborate today we are also launching knowledge share a new feature that allows you to surface organizational knowledge wherever your teams are working let me show you how these new features will improve team productivity and your flow of work with a demo Nava our product manager got approval on the project proposal and is now working to launch project Alpha she notices that grammarly suggests that she add a new knowledge share term by Saving this term with the definition related materials and key contacts Nava can keep the whole organization aligned on Project Alpha previously teams would have to look for terms and acronyms documents key contacts in multiple applications it's hard to keep up knowledge share helps everyone stay on the same page without having into context switch and as you saw in the demo later this summer knowledge share will connect to external systems such as Google Drive and confluence [Music],unknown
